³¯Â¥,Y,Áö¼ö½Ã°¡,Áö¼ö°í°¡,Áö¼öÀú°¡,Áö¼öÁ¾°¡,°Å·¡·®,°Å·¡´ë±Ý,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,ÀÚº»±Ý,¿Ü±¹ÀÎº¸À¯ÁÖ½Ä¼ö,¿Ü±¹ÀÎº¸À¯½Ã°¡ÃÑ¾×,½Å¿ë°Å·¡Á¾¸ñ¼ö,½Å¿ë°¡´ÉÁ¾¸ñ°Å·¡·®,½Å¿ëÀÚ·áÀÏÀÚ,ÀüÃ¼Á¾¸ñ¼ö,È¸»ç¼ö,°Å·¡Çü¼ºÁ¾¸ñ¼ö,»ó½ÂÁ¾¸ñ¼ö,ÇÏ¶ôÁ¾¸ñ¼ö,º¸ÇÕÁ¾¸ñ¼ö,»óÇÑÁ¾¸ñ¼ö,ÇÏÇÑÁ¾¸ñ¼ö,¿¬ÁßÃÖ°í°¡Á¾¸ñ¼ö,¿¬ÁßÃÖÀú°¡Á¾¸ñ¼ö,25ÀÏÀÌÆò»óÈ¸Á¾¸ñ°Ç¼ö,25ÀÏÀÌÆòÇÏÈ¸Á¾¸ñ°Ç¼ö,52ÁÖ½Å°í°¡Á¾¸ñ¼ö,52ÁÖ½ÅÀú°¡Á¾¸ñ¼ö,¹è´ç ¼öÀÍÀ²
2013-12-24,ÇÏ¶ô,2000.24,2007.34,1994.34,2001.59,214693900,3263759,35255244,1181164012,100047814,5707999,419091350,1064,262888446,20131220,918,777,879,459,330,98,3,2,0,0,451,613,13,8,1.15
2013-12-26,ÇÏ¶ô,2004.25,2009.96,1997.34,1999.3,230531100,3269851,35256575,1179612714,100053861,5704217,418041880,1063,276643873,20131223,918,777,878,405,394,83,7,2,0,0,489,575,13,8,1.15
2013-12-27,ÇÏ¶ô,1994.05,2004.55,1987.58,2002.28,207767000,2953686,35217293,1181350647,100034220,5702270,417877047,1063,257279459,20131224,918,777,872,425,374,82,6,2,0,0,509,555,15,24,1.15
2013-12-30,ÇÏ¶ô,2004.32,2011.34,1998.61,2011.34,172231100,3261548,35217293,1185973723,100034220,5702844,418754165,1063,203298662,20131226,918,777,865,494,311,71,5,3,0,0,575,489,22,12,1.14
2014-01-02,ÇÏ¶ô,2013.11,2013.89,1967.19,1967.19,207769800,4309772,35217292,1159892813,100034220,5699813,407770726,1063,292252132,20131227,917,777,866,252,546,77,5,1,0,0,459,604,31,12,1.17
2014-01-03,ÇÏ¶ô,1963.72,1964.63,1936.15,1946.14,188529400,3997968,35217292,1147185472,100034220,5697779,402055822,1063,290370296,20131230,917,777,871,340,469,76,2,1,0,0,408,655,15,18,1.18
2014-01-06,ÇÏ¶ô,1947.62,1961.85,1943.74,1953.28,193630400,3647066,35217292,1151821444,100034220,5703763,404459922,1063,267330319,20140102,917,777,876,420,390,78,3,0,0,0,447,616,13,23,1.18
2014-01-07,ÇÏ¶ô,1947.65,1965.74,1947.08,1959.44,193026800,3686915,35233913,1155148368,100026276,5707396,405051785,1063,244363171,20140103,917,777,872,511,275,96,9,0,0,0,503,560,15,11,1.18
2014-01-08,ÇÏ¶ô,1965.5,1966.95,1950.02,1958.96,217070400,4362641,35236233,1155336478,100037877,5709837,405138042,1063,274621858,20140106,917,777,884,455,358,77,20,0,0,0,569,494,17,10,1.18
2014-01-09,»ó½Â,1962.3,1964.59,1946.11,1946.11,276402200,4700223,35251603,1147927559,100076302,5714552,401738428,1060,326581181,20140107,917,777,881,434,389,68,8,0,0,0,585,478,27,8,1.18
2014-01-10,»ó½Â,1949.53,1956.97,1931.16,1938.54,262992500,4501003,35290922,1143204026,100148835,5713469,399566902,1059,348988936,20140108,917,777,872,382,407,93,7,0,0,0,572,491,17,20,1.19
2014-01-13,»ó½Â,1947.38,1954.07,1942.83,1948.92,267941900,3356427,35269850,1148897376,100108312,5705440,402153900,1059,311779919,20140109,914,777,874,452,360,74,10,0,0,0,602,458,22,13,1.18
2014-01-14,»ó½Â,1942.79,1961.73,1939.31,1946.07,244063200,3521774,35281470,1147401414,100166413,5703720,402321416,1059,318213112,20140110,913,777,881,326,475,87,11,4,0,0,567,492,13,12,1.18
2014-01-15,»ó½Â,1956.43,1956.84,1945.87,1953.28,250867100,3831057,35282392,1150706046,100171020,5705470,402237355,1059,284753397,20140113,913,777,873,507,300,73,10,0,0,0,600,459,7,5,1.18
2014-01-16,ÇÏ¶ô,1957.91,1965.27,1955.79,1957.32,379566900,3481407,35282392,1152865766,100171021,5705391,403045740,1059,412988281,20140114,913,777,878,448,341,96,8,2,0,0,637,422,13,2,1.18
2014-01-17,ÇÏ¶ô,1958.5,1962.64,1943.13,1944.48,260911100,3334538,35275958,1145571788,100167804,5701642,400127658,1059,311856980,20140115,913,777,881,343,436,108,11,1,0,0,629,430,19,5,1.18
2014-01-20,ÇÏ¶ô,1945.99,1955.28,1934.38,1953.78,279526900,2870463,35259950,1150713347,100148027,5698459,402286544,1059,338483493,20140116,913,777,876,359,453,73,12,3,0,0,623,436,17,12,1.18
2014-01-21,ÇÏ¶ô,1955.26,1965.43,1949.56,1963.89,289327300,3344664,35265346,1156970056,100147520,5698641,404596196,1059,333855414,20140117,913,777,869,412,379,92,3,0,0,0,636,423,16,4,1.17
2014-01-22,ÇÏ¶ô,1960.46,1970.42,1959.57,1970.42,243856700,3534708,35265346,1160859115,100147520,5699875,405898404,1059,275686942,20140120,913,777,876,416,370,95,7,0,0,0,645,414,19,3,1.17
2014-01-23,ÇÏ¶ô,1968.77,1969.04,1947.01,1947.59,229385300,3510340,35265546,1147763644,100147620,5698362,400504065,1059,286814659,20140121,913,777,881,283,526,77,8,1,0,0,581,478,14,2,1.18
2014-01-24,ÇÏ¶ô,1941.55,1947.01,1924.49,1940.56,279236700,4517694,35154668,1145070242,99933113,5688566,399812513,1059,359069254,20140122,913,777,875,304,485,94,4,2,0,0,560,499,8,8,1.19
2014-01-27,ÇÏ¶ô,1905.91,1918.68,1899.76,1910.34,340433300,4415731,35154668,1126909521,99933113,5679980,393394402,1059,428717184,20140123,913,777,877,140,693,50,4,5,0,0,396,663,7,36,1.21
2014-01-28,ÇÏ¶ô,1907.18,1919.26,1904.05,1916.93,270494900,4203369,35154668,1131142938,99933113,5673578,395247905,1059,313707612,20140124,913,777,875,436,363,85,5,3,0,0,428,631,12,23,1.2
2014-01-29,ÇÏ¶ô,1925.93,1941.71,1925.52,1941.15,219931000,4474472,35183917,1145521359,100077288,5679815,399559902,1059,267879404,20140127,913,777,875,647,168,72,6,3,0,0,530,529,14,5,1.19
2014-02-03,»ó½Â,1930.09,1931.81,1917.64,1919.96,229649000,3978604,34687272,1133350197,97593968,5671709,394960981,1059,281044225,20140128,913,777,873,302,516,65,8,0,0,0,487,572,27,24,1.2
2014-02-04,»ó½Â,1894.96,1898.08,1885.53,1886.85,250975500,4537323,34687272,1113660660,97593968,5657425,386959540,1059,340061956,20140129,913,777,878,187,635,61,7,0,0,0,386,673,11,54,1.22
2014-02-05,»ó½Â,1897.95,1901.4,1888.47,1891.32,244028700,3962750,34687319,1116573655,97594006,5653968,387980062,1059,303699689,20140203,913,777,883,452,349,87,5,0,0,0,415,644,18,18,1.22
2014-02-06,»ó½Â,1897.35,1910.91,1897.35,1907.89,259440600,4100991,34688679,1126361442,97594686,5651165,391790769,1059,303702073,20140204,913,777,877,520,281,81,9,1,0,0,464,595,20,18,1.21
2014-02-07,»ó½Â,1922.45,1923.25,1910.9,1922.5,272962000,4472645,34688679,1134992271,97594686,5653974,395281397,1058,313019439,20140205,913,777,883,543,266,80,3,4,0,0,547,512,26,22,1.2
2014-02-10,»ó½Â,1928.13,1928.39,1916.4,1923.3,207959200,3246751,34688728,1135246422,97594696,5651268,394499257,1058,237326062,20140206,913,777,877,456,356,71,5,2,0,0,576,483,26,7,1.2
2014-02-11,»ó½Â,1924.45,1935.29,1920.55,1932.06,226381200,3421272,34734881,1140585898,97579581,5650447,397195453,1058,270376647,20140207,912,776,873,437,341,104,5,0,0,0,581,477,22,13,1.19
2014-02-12,»ó½Â,1942.23,1942.23,1933.54,1935.84,225374400,3648992,34737076,1143419058,97580679,5653872,398154262,1058,277678719,20140210,912,776,883,489,315,83,6,0,0,0,605,453,25,2,1.19
2014-02-13,»ó½Â,1936.62,1944.73,1924.39,1926.96,187857200,2968183,34737076,1138106027,97580679,5651874,395967696,1058,245363250,20140211,912,776,876,373,427,83,4,0,0,0,597,461,32,1,1.19
2014-02-14,»ó½Â,1930.14,1946.81,1930.14,1940.28,216590500,3270026,34765376,1147041419,97657179,5652645,398187774,1057,286147612,20140212,912,776,881,513,274,100,5,0,0,0,655,403,34,1,1.19
2014-02-17,»ó½Â,1951.74,1955.04,1942.94,1946.36,215467600,3439628,34765376,1150542879,97657179,5655134,398986740,1058,259268017,20140213,912,776,881,478,336,73,8,1,0,0,715,344,40,2,1.18
2014-02-18,»ó½Â,1946.88,1951.06,1935.6,1946.91,200447300,2773013,34761306,1151092002,97636687,5655768,399290771,1058,258249287,20140214,911,775,881,427,374,87,6,0,0,0,711,347,29,3,1.18
2014-02-19,»ó½Â,1944.7,1944.7,1932.44,1942.93,213564000,3119310,34761306,1149193005,97636687,5655463,398435778,1058,268195702,20140217,911,775,877,405,400,74,7,1,0,0,707,351,36,7,1.19
2014-02-20,»ó½Â,1932.9,1941.13,1927.53,1930.57,232323200,3904854,34761366,1141966182,97636747,5653152,395051574,1059,288707333,20140218,911,775,879,356,453,70,3,1,0,0,643,416,47,16,1.19
2014-02-21,»ó½Â,1948.03,1957.83,1946.68,1957.83,216316000,3600764,34764115,1159141463,97640122,5656223,403134876,1059,282769008,20140219,911,775,874,491,303,85,5,2,0,0,747,312,51,9,1.18
2014-02-24,»ó½Â,1958.06,1961.41,1943.86,1949.05,193814000,2944616,34764320,1153967951,97640137,5657501,401439439,1059,242433246,20140220,911,775,874,338,456,81,6,1,0,0,689,370,35,11,1.18
2014-02-25,ÇÏ¶ô,1958.3,1964.86,1955.7,1964.86,226038900,3975946,34764320,1162958605,97640137,5661341,405021868,1059,282223060,20140221,911,775,876,484,321,73,7,0,0,0,742,317,43,10,1.17
2014-02-26,»ó½Â,1963.45,1973.88,1955.92,1970.77,209147800,3986950,34768324,1166730715,97642138,5658980,407292140,1059,263864549,20140224,911,775,875,380,429,76,1,0,0,0,731,328,34,10,1.17
2014-02-27,ÇÏ¶ô,1969.85,1980.37,1965.7,1978.43,201055900,3877559,34768325,1171847900,97642141,5658174,409679275,1059,250011846,20140225,911,775,880,392,412,77,2,0,0,0,716,343,38,8,1.16
2014-02-28,ÇÏ¶ô,1976.48,1981.15,1972.65,1979.99,252826200,4878448,34769405,1173450010,97642681,5661222,411434926,1059,309690096,20140226,911,775,877,413,396,75,5,0,0,0,717,342,39,10,1.16
2014-03-03,ÇÏ¶ô,1967.9,1969.16,1955.11,1964.69,222621500,3469132,34774064,1164446936,97645777,5660580,407951250,1059,279812842,20140227,911,775,877,301,506,73,3,0,0,0,680,379,43,12,1.17
2014-03-04,»ó½Â,1954.58,1963.56,1952.61,1954.11,200370100,3113421,34774064,1158112096,97645777,5662379,405355517,1059,243129192,20140228,911,775,877,380,425,80,2,0,0,0,655,404,21,16,1.18
2014-03-05,ÇÏ¶ô,1973.28,1977.3,1970.28,1971.24,197699200,3626530,34774763,1168716655,97646126,5664103,409421200,1059,243122835,20140303,911,775,878,584,229,68,4,0,0,0,707,352,63,4,1.17
2014-03-06,ÇÏ¶ô,1973.67,1975.62,1968.17,1975.62,193740100,3410648,34775175,1171515309,97648184,5664354,410150976,1059,221027843,20140304,911,775,878,499,304,80,6,2,0,0,718,341,73,7,1.17
2014-03-07,ÇÏ¶ô,1979.7,1983.53,1968.66,1974.68,231557200,3515860,34776120,1171060533,97652909,5666675,410014052,1059,278871728,20140305,911,775,879,412,390,79,1,1,0,0,717,342,68,8,1.17
2014-03-10,ÇÏ¶ô,1967.63,1967.66,1951.96,1954.42,214944200,3440603,34776120,1159472445,97652909,5662373,406155324,1059,268291683,20140306,911,775,876,311,494,75,4,0,0,0,656,403,45,15,1.18
2014-03-11,ÇÏ¶ô,1957.22,1963.87,1951.2,1963.87,247468000,3473789,34704258,1164815467,97616981,5662353,407819110,1059,283655793,20140307,911,775,874,514,305,59,1,1,0,0,689,370,40,17,1.17
2014-03-12,»ó½Â,1957.67,1958.09,1930.48,1932.54,329923500,4312314,34704259,1146460580,97616982,5655430,401103507,1059,408123450,20140310,911,775,874,165,653,64,3,1,0,0,556,503,26,20,1.19
2014-03-13,ÇÏ¶ô,1940.35,1946.28,1931.75,1934.38,259619800,4479877,34704259,1147366863,97616982,5649652,400196480,1059,326551011,20140311,911,775,879,501,307,72,1,2,0,0,580,479,37,13,1.19
2014-03-14,»ó½Â,1916.07,1927.89,1913.64,1919.9,254025500,4059805,34710639,1138300480,97648523,5641967,396025871,1059,319180008,20140312,911,775,877,282,514,82,3,3,0,0,534,525,36,25,1.2
2014-03-17,»ó½Â,1921.15,1928.43,1919.61,1927.53,214929800,3314519,34716034,1142264281,97651257,5639862,396606541,1059,252898809,20140313,911,775,878,341,458,84,10,5,0,0,507,552,30,19,1.19
2014-03-18,»ó½Â,1941.12,1946.14,1931.83,1940.21,274288400,3630379,34727829,1149414871,97657266,5642519,398967983,1059,326316418,20140314,911,775,878,489,294,101,4,2,0,0,534,525,31,14,1.19
2014-03-19,»ó½Â,1947.34,1948.15,1935.27,1937.68,249083300,3439444,34729996,1147631632,97658834,5643131,397946574,1059,284850143,20140317,911,775,876,424,374,85,4,0,0,0,552,507,41,9,1.19
2014-03-20,»ó½Â,1934.15,1934.63,1919.37,1919.52,220600600,3338318,34730109,1136823563,97658947,5639059,393861622,1059,278384414,20140318,911,775,873,259,529,88,1,2,0,0,502,557,25,20,1.2
2014-03-21,»ó½Â,1930.24,1935.18,1927.85,1934.94,252871400,3505572,35376333,1149659069,99274283,5641648,397238786,1059,295965598,20140319,911,775,869,463,319,93,2,0,0,0,540,519,40,14,1.19
2014-03-24,»ó½Â,1937.06,1950.54,1937.06,1945.55,228280600,3312590,35376333,1155825062,99274283,5645228,399412547,1060,276526216,20140320,911,775,869,429,381,63,3,1,0,0,560,500,42,6,1.18
2014-03-25,»ó½Â,1940.9,1946.09,1936.62,1941.25,225160500,3784242,35376333,1152682777,99274284,5646104,396899893,1060,264620674,20140321,911,775,871,377,428,71,3,1,0,0,543,517,20,6,1.18
2014-03-26,»ó½Â,1954.6,1965.44,1953.69,1964.31,248945600,4037196,35376446,1166858036,99274478,5648440,403734860,1060,316618689,20140324,911,775,873,454,344,79,5,0,0,0,603,457,30,1,1.17
2014-03-27,»ó½Â,1963.66,1979.7,1963.1,1977.97,218060900,3995923,35588812,1177397398,99742928,5646993,408532624,1060,281802540,20140325,911,775,873,393,402,85,4,1,0,0,610,450,24,3,1.16
2014-03-28,»ó½Â,1972.63,1985.5,1971.25,1981,244600200,3446078,35599035,1179689111,99748196,5653390,409516455,1060,304465486,20140326,911,775,870,482,303,89,1,0,0,0,643,417,36,3,1.16
2014-03-31,»ó½Â,1988.73,1989.8,1973.05,1985.61,241040600,4468746,35599035,1182487723,99748196,5656218,411015490,1060,296507117,20140327,911,775,867,341,449,82,4,2,0,0,611,449,32,4,1.16
2014-04-01,»ó½Â,1983.78,1991.98,1976.06,1991.98,214641800,3928821,35619601,1185785442,99848479,5662039,411949865,1060,291753395,20140328,911,775,872,464,309,105,1,1,0,0,669,391,27,3,1.15
2014-04-02,»ó½Â,2000.13,2001.26,1995.08,1997.25,220913200,3990737,35621211,1188798732,99849284,5668848,413784097,1060,273334255,20140331,911,775,877,444,335,103,1,0,0,0,684,376,41,2,1.15
2014-04-03,»ó½Â,1999.42,2007.88,1992.16,1993.7,225726300,4246353,35621733,1187580409,99849545,5674238,414576581,1060,295267786,20140401,911,775,874,292,489,96,2,0,0,0,624,436,38,6,1.15
2014-04-04,»ó½Â,1987.84,1993.96,1985.76,1988.09,225635800,4084987,35621733,1184376735,99849545,5676587,414318093,1060,278474161,20140402,911,775,875,467,326,85,4,0,0,0,653,407,41,7,1.15
2014-04-07,»ó½Â,1984.29,1992.18,1978.63,1989.7,186350200,3728396,35621733,1185203842,99849545,5678000,414679534,1061,233681005,20140403,912,776,875,286,510,88,2,1,0,0,609,452,32,9,1.15
2014-04-08,ÇÏ¶ô,1977.61,1994.58,1977.61,1993.03,218149200,3764183,35626452,1187174800,99850687,5677986,415572499,1060,267937562,20140404,912,776,874,407,399,77,3,3,0,0,615,446,18,4,1.15
2014-04-09,ÇÏ¶ô,1997.98,2001.15,1992.12,1998.95,233698700,4788021,35626568,1190172635,99851264,5685754,415995910,1060,271942741,20140407,912,776,873,472,331,76,3,0,0,0,653,408,29,6,1.15
2014-04-10,ÇÏ¶ô,2007.71,2008.98,1995.79,2008.61,232446600,4238893,35626411,1196039754,99822427,5691007,418546324,1060,281370707,20140408,911,775,879,492,310,81,3,0,0,0,687,373,32,3,1.14
2014-04-11,»ó½Â,1985.28,1997.44,1985.16,1997.44,218126100,3558321,35632678,1189691461,99826952,5694764,415963977,1058,261033780,20140409,911,775,875,342,447,93,1,0,0,0,660,400,25,5,1.15
2014-04-14,»ó½Â,1993.81,2001,1993.07,1997.02,205712400,2950553,35633678,1189276141,99827952,5689939,415949930,1058,236226212,20140410,911,775,877,409,387,83,1,0,0,0,647,413,38,5,1.15
2014-04-15,»ó½Â,2008.49,2009.04,1990.34,1992.27,194527400,3499220,34918861,1186722341,98035726,5690445,415760285,1058,234880278,20140411,909,773,877,406,388,85,1,0,0,0,686,372,36,2,1.15
2014-04-16,»ó½Â,1994.31,1995.86,1986.25,1992.21,230740900,3310621,34921022,1186827071,98036990,5691181,416113385,1058,274502684,20140414,909,773,876,398,395,87,2,0,0,0,669,389,49,6,1.15
2014-04-17,»ó½Â,2000.47,2001.29,1984.98,1992.05,200186400,2909693,34918814,1186479050,98035886,5721536,415950182,1058,233812025,20140415,909,773,876,400,377,104,3,0,0,0,663,395,37,3,1.15
2014-04-18,ÇÏ¶ô,1998.52,2005.22,1998.26,2004.28,206506600,2819027,34922126,1193488634,98037960,5724753,418799723,1058,256421874,20140416,909,773,870,469,309,101,1,1,0,0,702,356,35,5,1.14
2014-04-21,ÇÏ¶ô,2006.21,2006.95,1993.53,1999.22,205579200,2224803,34925945,1190468906,98040860,5723645,417999363,1058,235366011,20140417,909,773,878,331,470,81,3,1,0,0,684,374,42,7,1.15
2014-04-22,ÇÏ¶ô,2000.94,2004.42,1991.47,2004.22,212020100,3146989,34927590,1193370730,98042058,5725851,418948947,1058,254184131,20140418,909,773,877,414,366,102,0,0,0,0,690,368,35,7,1.14
2014-04-23,ÇÏ¶ô,2010.06,2013.09,1999.78,2000.37,241734500,4199638,34927926,1191105813,98042299,5745863,419425838,1054,262479639,20140421,909,773,874,261,536,84,2,0,0,0,635,423,34,9,1.14
2014-04-24,ÇÏ¶ô,2006.38,2007.17,1993.18,1998.34,235074600,3606129,34951563,1190474482,98056236,5743916,420028185,1054,257864096,20140422,909,773,871,289,512,76,4,2,0,0,583,475,25,14,1.15
2014-04-25,ÇÏ¶ô,1996.61,1996.64,1971.66,1971.66,208364400,3799283,34924513,1174879181,97905555,5743070,414485941,1054,268811826,20140423,905,770,873,230,569,79,3,0,0,0,464,590,15,15,1.16
2014-04-28,ÇÏ¶ô,1969.04,1976.56,1969.04,1969.26,168833100,2847285,34924771,1173235833,97905684,5739706,413132966,1054,203525218,20140424,905,770,862,362,411,98,2,0,0,0,441,613,20,14,1.16
2014-04-29,ÇÏ¶ô,1974.67,1976.17,1960.36,1964.77,177609400,3042953,34927042,1170173958,97907948,5739573,410728997,1054,226100054,20140425,905,770,866,389,382,101,3,1,0,0,442,612,19,11,1.17
2014-04-30,»ó½Â,1973.56,1974.33,1955.15,1961.79,227317700,3929404,34934983,1168022515,97912044,5761537,409932636,1056,272755128,20140428,905,770,863,436,335,98,2,1,0,0,446,610,25,9,1.12
2014-05-02,»ó½Â,1966.29,1968.5,1956.32,1959.44,179541200,3311795,34935003,1166905543,97912054,5761101,410033928,1056,215803416,20140429,905,770,860,378,417,73,4,0,0,0,451,605,26,12,1.12
2014-05-07,»ó½Â,1964.19,1964.19,1939.55,1939.88,193040800,3640809,34963908,1155215338,97942932,5768274,406014863,1056,249882184,20140430,905,770,867,237,571,64,4,1,0,0,405,651,21,23,1.13
2014-05-08,»ó½Â,1945.94,1950.6,1934.72,1950.6,222431300,3990941,34985658,1162106101,98051306,5785237,408383289,1056,277501607,20140502,905,770,874,402,398,78,7,0,0,0,407,649,32,24,1.12
2014-05-09,»ó½Â,1953.48,1958.34,1949.64,1956.55,205209800,3484373,35012389,1165867751,98065118,5784034,408943420,1056,242808662,20140507,905,770,862,545,250,78,7,0,0,0,454,602,47,13,1.12
2014-05-12,»ó½Â,1956.26,1966.64,1950.91,1964.94,201643900,3790540,35013383,1171779409,98065616,5771593,412754170,1056,240355570,20140508,905,770,872,349,439,88,5,0,0,0,454,602,50,20,1.11
2014-05-13,»ó½Â,1973.08,1988.41,1969.6,1982.93,242163300,3754720,35040479,1182730515,98066093,5778527,417213222,1058,310144381,20140509,905,770,866,530,273,70,2,0,0,0,494,564,54,14,1.1
2014-05-14,ÇÏ¶ô,1990.99,2010.85,1990.79,2010.83,233871500,3783902,35051805,1199185952,98117947,5782416,423925773,1058,327080442,20140512,905,770,866,488,304,80,2,1,0,0,582,476,51,8,1.09
2014-05-15,»ó½Â,2007.88,2015.37,2006.38,2010.2,259392400,3463925,35051976,1198705189,98118032,5788629,423917689,1058,334311711,20140513,905,770,867,409,381,82,3,1,0,0,603,455,42,2,1.09
2014-05-16,»ó½Â,2003.48,2013.44,1997.27,2013.44,232529900,4068564,35060683,1200657574,98159974,5792917,425378810,1058,285273159,20140514,905,770,865,321,462,87,3,0,0,0,553,505,53,12,1.09
2014-05-19,ÇÏ¶ô,2013.79,2015.53,2002.89,2015.14,265596300,4486142,35085420,1203926336,98185097,5792650,427165127,1059,313344888,20140515,906,771,869,297,506,73,5,1,0,0,525,535,58,27,1.08
2014-05-20,ÇÏ¶ô,2011.85,2014.46,2004.32,2011.26,248337100,3912589,35085514,1201975283,98185191,5797746,427134530,1059,284224799,20140516,906,771,869,321,481,74,5,1,0,0,517,543,38,25,1.09
2014-05-21,»ó½Â,2003.48,2015.63,2001.74,2008.33,224090600,3402511,35085919,1200117082,98185401,5803125,425923117,1059,283652182,20140519,905,770,866,469,319,84,7,0,0,0,532,527,42,20,1.09
2014-05-22,ÇÏ¶ô,2015.41,2022.59,2011.6,2015.59,231079200,3663770,35086416,1205229331,98185654,5810366,427155240,1061,282769102,20140520,907,772,868,460,337,78,6,0,0,0,576,485,52,10,1.08
2014-05-23,ÇÏ¶ô,2013.09,2017.96,2011.76,2017.17,241806200,3171820,35020769,1205425594,97857421,5812084,427091807,1061,269278395,20140521,907,772,867,460,325,90,1,0,0,0,623,438,53,7,1.08
2014-05-26,ÇÏ¶ô,2016.21,2020.96,2008.14,2010.35,196575900,2724854,35021143,1200835264,97859289,5811809,424717853,1061,224620452,20140522,907,772,877,373,413,97,3,0,0,0,608,453,56,7,1.09
2014-05-27,»ó½Â,2014.87,2016.73,1988.44,1997.63,221791600,2756315,35021721,1193473387,97859578,5811710,421847183,1061,281038260,20140523,907,772,872,309,485,85,3,1,0,0,560,501,41,15,1.09
2014-05-28,ÇÏ¶ô,2000.26,2017.06,1997.89,2017.06,210650500,3321718,34969004,1204945765,97833621,5815673,426450942,1061,260117165,20140526,907,772,876,494,306,84,3,1,0,0,613,448,66,11,1.08
2014-05-29,ÇÏ¶ô,2020.67,2021.96,2009.23,2012.26,228538800,3689729,34972846,1203222657,97838125,5815479,427119486,1061,260453950,20140527,907,772,871,324,476,77,2,1,0,0,598,463,60,24,1.09
2014-05-30,»ó½Â,2015.37,2019.17,1994.96,1994.96,247324900,5225527,34972846,1192616534,97838125,5813139,422738164,1061,298391573,20140528,907,772,878,298,517,65,2,0,0,0,531,530,56,28,1.1
2014-06-02,»ó½Â,1998.81,2006.93,1995.69,2002,265590600,3161273,34972846,1196965464,97838125,5813488,425773163,1061,294688329,20140529,907,772,888,275,539,77,4,11,0,0,487,574,46,36,1.09
2014-06-03,»ó½Â,2006.31,2008.56,1990.72,2008.56,266745100,4885634,34963194,1200537778,97837777,5817099,427990323,1061,307555158,20140530,907,772,891,333,486,74,3,9,0,0,461,600,52,57,1.09
2014-06-05,ÇÏ¶ô,2007.2,2007.2,1986.95,1995.48,222091600,5144477,34963194,1193090537,97837777,5820931,425365965,1061,266332052,20140602,907,772,879,316,505,67,3,10,0,0,420,641,49,61,1.1
2014-06-09,»ó½Â,2004.73,2008.86,1986.53,1990.04,209610100,4571158,34963361,1188827320,97837860,5825423,422540781,1061,257771977,20140603,907,772,882,463,361,62,5,12,0,0,443,618,53,37,1.1
2014-06-10,ÇÏ¶ô,2000.89,2011.87,1996.21,2011.8,234933000,3923313,34968563,1201875159,97840462,5829515,427437910,1061,268605376,20140605,907,772,886,547,265,76,8,0,0,0,504,557,32,10,1.09
2014-06-11,ÇÏ¶ô,2009.51,2016.78,2006.73,2014.67,238048700,3885296,34968563,1203071979,97840462,5834234,427115683,1061,265109232,20140609,907,772,881,492,328,63,15,1,0,0,545,516,55,6,1.09
2014-06-12,ÇÏ¶ô,2013.6,2015.8,2003.57,2011.65,251876200,4272657,34968797,1200875451,97840697,5841132,425976876,1065,287561768,20140610,907,772,888,487,330,73,17,0,0,0,569,496,56,10,1.09
