³¯Â¥,USD,EUR,CNY,JPY,GBP
2017-02-04,1149.2,1236.71,168.54,1018.48,1440.12
2017-02-05,1149.2,1236.71,168.54,1018.48,1440.12
2017-02-06,1146.8,1236.77,168.17,1019.15,1431.38
2017-02-07,1137.7,1222.74,167.2,1017.48,1418.37
2017-02-08,1142.1,1219.71,167.63,1016.37,1428.42
2017-02-09,1145.4,1224.95,167.38,1023.87,1436.22
2017-02-10,1145.7,1220.8,167.29,1010.81,1431.61
2017-02-11,1145.7,1220.8,167.29,1010.81,1431.61
2017-02-12,1145.7,1220.8,167.29,1010.81,1431.61
2017-02-13,1151.4,1223.71,167.68,1012.44,1437.81
2017-02-14,1151.9,1220.27,167.4,1012.39,1442.99
2017-02-15,1144.5,1210.59,167.09,1000.83,1427.76
2017-02-16,1141.6,1209.81,166.46,999.26,1422.78
2017-02-17,1138.9,1215.55,166.45,1005.34,1422.09
2017-02-18,1138.9,1215.55,166.45,1005.34,1422.09
2017-02-19,1138.9,1215.55,166.45,1005.34,1422.09
2017-02-20,1145.3,1216.25,167.17,1014.03,1422.35
2017-02-21,1147.6,1218.01,167.57,1014.18,1430.89
2017-02-22,1146.8,1208.27,167.03,1008.44,1431.78
2017-02-23,1140.9,1204.22,166.27,1006.93,1421.22
2017-02-24,1138.8,1205.14,165.93,1010.16,1430.22
2017-02-25,1138.8,1205.14,165.93,1010.16,1430.22
2017-02-26,1138.8,1205.14,165.93,1010.16,1430.22
2017-02-27,1131.0,1194.28,165.01,1007.53,1406.74
2017-02-28,1132.1,1198.55,165.04,1004.04,1408.22
2017-03-01,1132.1,1198.55,165.04,1004.04,1408.22
2017-03-02,1132.3,1193.73,165.2,993.38,1391.43
2017-03-03,1142.0,1199.84,166.09,998.21,1401.23
2017-03-04,1142.0,1199.84,166.09,998.21,1401.23
2017-03-05,1142.0,1199.84,166.09,998.21,1401.23
2017-03-06,1152.7,1224.05,167.29,1010.65,1417.48
2017-03-07,1156.1,1223.1,167.74,1014.17,1415.36
2017-03-08,1151.2,1216.3,166.84,1010.22,1404.81
2017-03-09,1146.6,1208.92,166.05,1001.97,1395.81
2017-03-10,1156.1,1222.34,166.9,1003.95,1405.01
2017-03-11,1156.1,1222.34,166.9,1003.95,1405.01
2017-03-12,1156.1,1222.34,166.9,1003.95,1405.01
2017-03-13,1158.2,1237.19,167.71,1008.53,1409.01
2017-03-14,1147.7,1222.24,166.62,998.56,1401.34
2017-03-15,1147.3,1217.23,166.24,1000.39,1394.49
2017-03-16,1146.3,1230.67,166.34,1010.89,1408.63
2017-03-17,1131.7,1219.18,164.83,998.02,1397.82
2017-03-18,1131.7,1219.18,164.83,998.02,1397.82
2017-03-19,1131.7,1219.18,164.83,998.02,1397.82
2017-03-20,1131.4,1215.41,164.53,1003.68,1401.58
2017-03-21,1124.5,1207.04,163.44,999.87,1389.88
2017-03-22,1117.5,1208.3,162.09,1002.11,1394.7
2017-03-23,1123.8,1212.86,163.57,1010.2,1401.72
2017-03-24,1120.0,1207.53,162.91,1008.96,1401.85
2017-03-25,1120.0,1207.53,162.91,1008.96,1401.85
2017-03-26,1120.0,1207.53,162.91,1008.96,1401.85
2017-03-27,1122.7,1217.79,163.21,1014.82,1404.83
2017-03-28,1114.2,1210.36,162.48,1007.0,1399.16
2017-03-29,1112.5,1202.61,162.15,1000.31,1385.06
2017-03-30,1114.0,1198.89,162.02,1002.56,1385.93
2017-03-31,1116.1,1192.61,162.27,998.52,1392.45
2017-04-01,1116.1,1192.61,162.27,998.52,1392.45
2017-04-02,1116.1,1192.61,162.27,998.52,1392.45
2017-04-03,1119.3,1194.52,162.53,1005.3,1404.55
2017-04-04,1113.8,1188.26,162.01,1005.1,1390.75
2017-04-05,1118.9,1194.87,162.67,1009.7,1391.63
2017-04-06,1124.0,1199.65,163.39,1017.89,1403.54
2017-04-07,1131.0,1204.01,164.27,1020.25,1410.41
2017-04-08,1131.0,1204.01,164.27,1020.25,1410.41
2017-04-09,1131.0,1204.01,164.27,1020.25,1410.41
2017-04-10,1134.6,1200.12,164.46,1019.36,1403.5
2017-04-11,1141.6,1209.75,165.3,1030.65,1418.21
2017-04-12,1145.8,1215.35,165.83,1044.63,1430.93
2017-04-13,1145.2,1221.47,165.94,1049.92,1436.08
2017-04-14,1131.9,1201.46,164.5,1036.97,1415.21
2017-04-15,1131.9,1201.46,164.5,1036.97,1415.21
2017-04-16,1131.9,1201.46,164.5,1036.97,1415.21
2017-04-17,1138.8,1207.75,165.47,1049.05,1426.92
2017-04-18,1136.5,1209.18,165.22,1042.42,1427.1
2017-04-19,1137.9,1221.25,165.45,1049.38,1461.58
2017-04-20,1139.8,1221.12,165.8,1047.08,1457.23
2017-04-21,1141.4,1223.07,165.85,1043.61,1461.85
2017-04-22,1141.4,1223.07,165.85,1043.61,1461.85
2017-04-23,1141.4,1223.07,165.85,1043.61,1461.85
2017-04-24,1136.6,1236.0,165.22,1032.57,1457.01
2017-04-25,1131.7,1229.82,164.53,1030.55,1447.44
2017-04-26,1130.5,1235.07,164.26,1017.92,1450.77
2017-04-27,1125.1,1227.32,163.37,1012.01,1445.92
2017-04-28,1130.1,1228.14,163.71,1015.96,1457.26
2017-04-29,1130.1,1228.14,163.71,1015.96,1457.26
2017-04-30,1130.1,1228.14,163.71,1015.96,1457.26
2017-05-01,1130.1,1228.14,163.71,1015.96,1457.26
2017-05-02,1133.4,1236.6,164.35,1013.19,1461.69
2017-05-03,1133.4,1236.6,164.35,1013.19,1461.69
2017-05-04,1130.7,1231.22,163.9,1003.24,1455.21
2017-05-05,1130.7,1231.22,163.9,1003.24,1455.21
2017-05-06,1130.7,1231.22,163.9,1003.24,1455.21
2017-05-07,1130.7,1231.22,163.9,1003.24,1455.21
2017-05-08,1132.1,1244.4,164.16,1003.41,1467.88
2017-05-09,1132.1,1244.4,164.16,1003.41,1467.88
2017-05-10,1132.4,1232.39,163.9,995.39,1466.23
2017-05-11,1134.5,1232.97,164.07,992.61,1466.97
2017-05-12,1130.4,1228.12,163.61,993.63,1456.97
2017-05-13,1130.4,1228.12,163.61,993.63,1456.97
2017-05-14,1130.4,1228.12,163.61,993.63,1456.97
2017-05-15,1126.8,1231.2,163.3,994.48,1452.05
2017-05-16,1125.4,1235.63,163.06,990.1,1451.71
2017-05-17,1117.7,1239.98,162.36,991.22,1443.34
2017-05-18,1118.4,1248.41,162.76,1007.89,1450.4
2017-05-19,1125.2,1250.21,163.66,1009.65,1456.57
2017-05-20,1125.2,1250.21,163.66,1009.65,1456.57
2017-05-21,1125.2,1250.21,163.66,1009.65,1456.57
2017-05-22,1127.5,1263.87,163.67,1014.17,1468.51
2017-05-23,1117.1,1255.62,162.36,1005.72,1452.34
2017-05-24,1120.6,1253.56,162.89,1002.33,1452.3
2017-05-25,1126.6,1264.44,163.6,1009.63,1461.48
2017-05-26,1118.0,1253.11,162.73,1000.31,1445.69
2017-05-27,1118.0,1253.11,162.73,1000.31,1445.69
2017-05-28,1118.0,1253.11,162.73,1000.31,1445.69
2017-05-29,1119.5,1252.1,163.53,1006.47,1434.7
2017-05-30,1120.1,1247.68,164.3,1006.88,1435.97
2017-05-31,1123.9,1255.56,164.59,1014.3,1439.1
2017-06-01,1121.8,1261.18,164.63,1012.68,1444.04
2017-06-02,1120.4,1256.58,166.26,1005.7,1443.47
2017-06-03,1120.4,1256.58,166.26,1005.7,1443.47
2017-06-04,1120.4,1256.58,166.26,1005.7,1443.47
2017-06-05,1120.9,1264.32,165.22,1015.08,1442.65
2017-06-06,1120.9,1264.32,165.22,1015.08,1442.65
2017-06-07,1118.4,1261.28,165.06,1021.98,1443.46
2017-06-08,1122.0,1263.48,165.88,1022.18,1454.34
2017-06-09,1125.0,1259.72,166.21,1022.77,1437.86
2017-06-10,1125.0,1259.72,166.21,1022.77,1437.86
2017-06-11,1125.0,1259.72,166.21,1022.77,1437.86
2017-06-12,1121.6,1256.53,165.14,1016.45,1428.81
2017-06-13,1126.0,1261.29,165.82,1024.89,1426.19
2017-06-14,1128.9,1265.33,166.24,1025.76,1439.63
2017-06-15,1125.6,1262.25,165.87,1029.73,1436.1
2017-06-16,1122.8,1251.75,165.63,1012.72,1431.96
2017-06-17,1122.8,1251.75,165.63,1012.72,1431.96
2017-06-18,1122.8,1251.75,165.63,1012.72,1431.96
2017-06-19,1133.0,1269.24,166.06,1021.96,1447.29
2017-06-20,1131.4,1261.34,166.01,1013.35,1440.56
2017-06-21,1137.0,1266.11,166.42,1021.24,1436.14
2017-06-22,1142.2,1275.61,167.25,1026.1,1447.57
2017-06-23,1140.8,1271.76,167.07,1025.02,1446.42
2017-06-24,1140.8,1271.76,167.07,1025.02,1446.42
2017-06-25,1140.8,1271.76,167.07,1025.02,1446.42
2017-06-26,1140.1,1276.63,166.72,1025.04,1452.83
2017-06-27,1135.2,1269.15,165.84,1014.61,1443.97
2017-06-28,1136.4,1288.85,165.84,1012.88,1456.92
2017-06-29,1141.7,1299.03,167.9,1016.34,1477.13
2017-06-30,1139.6,1303.99,167.79,1017.55,1482.73
2017-07-01,1139.6,1303.99,167.79,1017.55,1482.73
2017-07-02,1139.6,1303.99,167.79,1017.55,1482.73
2017-07-03,1144.0,1306.91,168.97,1018.25,1488.69
2017-07-04,1145.0,1301.81,168.97,1010.06,1481.86
2017-07-05,1149.3,1304.74,168.91,1016.23,1485.82
2017-07-06,1149.3,1304.57,169.02,1015.6,1486.68
2017-07-07,1153.5,1317.47,169.48,1019.26,1495.86
2017-07-08,1153.5,1317.47,169.48,1019.26,1495.86
2017-07-09,1153.5,1317.47,169.48,1019.26,1495.86
2017-07-10,1155.8,1317.79,169.94,1013.99,1489.71
2017-07-11,1149.9,1310.54,169.09,1008.15,1481.19
2017-07-12,1150.1,1319.11,168.88,1010.14,1478.4
2017-07-13,1145.6,1307.65,168.72,1011.17,1476.51
2017-07-14,1137.5,1296.35,167.75,1003.22,1472.27
2017-07-15,1137.5,1296.35,167.75,1003.22,1472.27
2017-07-16,1137.5,1296.35,167.75,1003.22,1472.27
2017-07-17,1136.0,1303.22,167.59,1009.91,1489.24
2017-07-18,1128.2,1294.95,166.76,1001.64,1472.75
2017-07-19,1126.3,1300.82,166.68,1005.09,1468.08
2017-07-20,1121.8,1293.38,166.25,1003.04,1461.14
2017-07-21,1124.9,1308.09,166.35,1005.32,1458.21
2017-07-22,1124.9,1308.09,166.35,1005.32,1458.21
2017-07-23,1124.9,1308.09,166.35,1005.32,1458.21
2017-07-24,1121.2,1308.94,165.92,1008.95,1457.62
2017-07-25,1116.1,1299.08,165.29,1004.0,1453.66
2017-07-26,1116.1,1299.87,165.44,997.54,1454.0
2017-07-27,1120.3,1313.94,165.73,1007.83,1468.99
2017-07-28,1112.5,1299.68,165.28,1000.54,1454.2
2017-07-29,1112.5,1299.68,165.28,1000.54,1454.2
2017-07-30,1112.5,1299.68,165.28,1000.54,1454.2
2017-07-31,1119.1,1315.67,165.85,1012.26,1471.28
2017-08-01,1121.9,1326.7,166.67,1016.81,1480.57
2017-08-02,1118.0,1320.19,166.26,1013.19,1476.88
2017-08-03,1123.2,1331.39,166.94,1013.95,1485.26
2017-08-04,1127.6,1339.42,167.47,1025.65,1481.95
2017-08-05,1127.6,1339.42,167.47,1025.65,1481.95
2017-08-06,1127.6,1339.42,167.47,1025.65,1481.95
2017-08-07,1125.4,1326.73,167.37,1015.93,1468.53
2017-08-08,1127.3,1329.65,167.49,1017.88,1469.27
2017-08-09,1125.4,1323.7,167.61,1021.79,1462.34
2017-08-10,1134.7,1334.41,169.27,1031.78,1476.3
2017-08-11,1141.1,1342.5,170.69,1045.2,1480.63
2017-08-12,1141.1,1342.5,170.69,1045.2,1480.63
2017-08-13,1141.1,1342.5,170.69,1045.2,1480.63
2017-08-14,1146.3,1355.1,171.57,1049.92,1490.99
2017-08-15,1146.3,1355.1,171.57,1049.92,1490.99
2017-08-16,1138.2,1336.25,170.42,1029.16,1464.41
2017-08-17,1139.6,1341.88,170.14,1035.2,1469.46
2017-08-18,1135.9,1332.3,170.01,1037.21,1462.3
2017-08-19,1135.9,1332.3,170.01,1037.21,1462.3
2017-08-20,1135.9,1332.3,170.01,1037.21,1462.3
2017-08-21,1142.0,1342.02,170.82,1043.92,1469.75
2017-08-22,1138.3,1344.28,170.44,1044.12,1467.89
2017-08-23,1135.6,1336.15,170.45,1035.14,1456.24
2017-08-24,1130.9,1336.21,169.63,1038.57,1448.06
2017-08-25,1127.3,1330.33,169.33,1028.98,1442.94
2017-08-26,1127.3,1330.33,169.33,1028.98,1442.94
2017-08-27,1127.3,1330.33,169.33,1028.98,1442.94
2017-08-28,1129.2,1349.56,169.55,1033.26,1457.12
2017-08-29,1120.4,1340.22,168.82,1031.15,1448.12
2017-08-30,1126.2,1348.51,170.26,1027.23,1455.78
2017-08-31,1122.8,1335.63,170.23,1017.44,1450.71
2017-09-01,1125.8,1341.11,170.51,1022.94,1456.67
2017-09-02,1125.8,1341.11,170.51,1022.94,1456.67
2017-09-03,1125.8,1341.11,170.51,1022.94,1456.67
2017-09-04,1122.7,1334.16,170.5,1022.45,1455.3
2017-09-05,1131.5,1346.15,172.63,1031.5,1462.69
2017-09-06,1131.3,1348.62,172.98,1041.76,1475.5
2017-09-07,1133.7,1351.99,173.32,1038.33,1479.2
2017-09-08,1129.6,1358.29,172.84,1042.64,1479.38
2017-09-09,1129.6,1358.29,172.84,1042.64,1479.38
2017-09-10,1129.6,1358.29,172.84,1042.64,1479.38
2017-09-11,1126.8,1354.13,174.14,1040.59,1486.7
2017-09-12,1129.5,1351.33,173.26,1033.54,1488.4
2017-09-13,1129.8,1352.26,172.62,1025.09,1501.28
2017-09-14,1127.5,1340.88,172.61,1020.64,1489.99
2017-09-15,1132.5,1349.77,172.88,1028.94,1517.78
2017-09-16,1132.5,1349.77,172.88,1028.94,1517.78
2017-09-17,1132.5,1349.77,172.88,1028.94,1517.78
2017-09-18,1133.5,1353.91,173.08,1020.53,1539.58
2017-09-19,1127.9,1348.69,172.25,1011.98,1524.36
2017-09-20,1130.0,1355.49,171.59,1013.23,1527.14
2017-09-21,1129.1,1342.16,171.79,1004.58,1524.62
2017-09-22,1132.8,1352.62,171.86,1007.25,1537.38
2017-09-23,1132.8,1352.62,171.86,1007.25,1537.38
2017-09-24,1132.8,1352.62,171.86,1007.25,1537.38
2017-09-25,1136.3,1354.64,172.71,1011.75,1534.29
2017-09-26,1130.7,1340.22,171.48,1011.86,1524.47
2017-09-27,1136.3,1339.53,171.82,1012.07,1528.61
2017-09-28,1139.4,1338.23,171.83,1009.7,1526.63
2017-09-29,1146.7,1350.87,172.35,1020.42,1540.53
2017-09-30,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-01,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-02,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-03,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-04,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-05,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-06,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-07,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-08,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-09,1146.7,1350.87,172.35,1020.42,1540.53
2017-10-10,1145.7,1345.22,171.98,1016.86,1505.28
2017-10-11,1138.2,1344.5,172.78,1012.99,1502.77
2017-10-12,1135.2,1346.57,172.77,1009.11,1501.42
2017-10-13,1133.7,1340.94,172.31,1009.75,1503.4
2017-10-14,1133.7,1340.94,172.31,1009.75,1503.4
2017-10-15,1133.7,1340.94,172.31,1009.75,1503.4
2017-10-16,1130.8,1335.25,172.09,1010.41,1501.14
2017-10-17,1127.3,1328.92,171.55,1004.5,1493.39
2017-10-18,1131.4,1331.71,171.52,1008.69,1492.66
2017-10-19,1130.4,1333.48,171.1,1000.0,1493.09
2017-10-20,1132.3,1341.49,170.87,1005.73,1489.43
2017-10-21,1132.3,1341.49,170.87,1005.73,1489.43
2017-10-22,1132.3,1341.49,170.87,1005.73,1489.43
2017-10-23,1131.9,1331.51,171.03,994.33,1492.13
2017-10-24,1131.9,1329.93,170.63,998.24,1494.5
2017-10-25,1128.3,1327.5,170.16,990.26,1481.85
2017-10-26,1128.3,1333.37,169.96,992.92,1497.25
2017-10-27,1124.7,1308.64,169.58,985.58,1476.51
2017-10-28,1124.7,1308.64,169.58,985.58,1476.51
2017-10-29,1124.7,1308.64,169.58,985.58,1476.51
2017-10-30,1130.0,1311.42,169.72,993.58,1484.26
2017-10-31,1125.0,1310.06,169.25,994.17,1485.51
2017-11-01,1121.2,1305.97,169.06,986.49,1489.68
2017-11-02,1116.8,1297.89,168.45,978.58,1479.76
2017-11-03,1113.3,1297.61,168.68,976.11,1453.19
2017-11-04,1113.3,1297.61,168.68,976.11,1453.19
2017-11-05,1113.3,1297.61,168.68,976.11,1453.19
2017-11-06,1112.7,1292.07,168.24,974.47,1455.3
2017-11-07,1116.7,1296.43,168.32,981.24,1470.97
2017-11-08,1111.6,1288.96,167.84,976.59,1464.31
2017-11-09,1114.3,1291.98,167.87,978.53,1461.18
2017-11-10,1114.3,1297.38,167.92,982.45,1464.58
2017-11-11,1114.3,1297.38,167.92,982.45,1464.58
2017-11-12,1114.3,1297.38,167.92,982.45,1464.58
2017-11-13,1117.2,1302.49,168.16,983.1,1471.13
2017-11-14,1120.7,1307.24,168.37,986.49,1469.74
2017-11-15,1118.5,1319.44,168.25,985.98,1472.0
2017-11-16,1114.4,1312.54,168.05,987.42,1467.66
2017-11-17,1104.1,1299.58,166.53,976.17,1456.69
2017-11-18,1104.1,1299.58,166.53,976.17,1456.69
2017-11-19,1104.1,1299.58,166.53,976.17,1456.69
2017-11-20,1096.1,1288.14,165.35,977.83,1447.84
2017-11-21,1098.9,1289.5,165.4,976.19,1454.78
2017-11-22,1097.3,1287.96,165.11,975.77,1453.37
2017-11-23,1091.3,1289.97,164.76,981.08,1454.21
2017-11-24,1088.2,1289.35,165.08,978.29,1447.63
2017-11-25,1088.2,1289.35,165.08,978.29,1447.63
2017-11-26,1088.2,1289.35,165.08,978.29,1447.63
2017-11-27,1085.0,1294.41,164.82,971.66,1446.47
2017-11-28,1087.6,1294.46,164.86,979.33,1449.01
2017-11-29,1088.3,1289.42,164.98,976.01,1453.04
2017-11-30,1082.4,1282.7,164.01,966.51,1451.82
2017-12-01,1085.1,1291.0,163.99,963.16,1467.38
2017-12-02,1085.1,1291.0,163.99,963.16,1467.38
2017-12-03,1085.1,1291.0,163.99,963.16,1467.38
2017-12-04,1087.1,1290.66,164.36,963.53,1466.06
2017-12-05,1088.3,1291.7,164.53,967.64,1466.48
2017-12-06,1084.3,1282.46,164.03,962.92,1453.78
2017-12-07,1091.9,1288.82,164.88,972.74,1461.34
2017-12-08,1092.7,1286.71,165.18,966.09,1472.96
2017-12-09,1092.7,1286.71,165.18,966.09,1472.96
2017-12-10,1092.7,1286.71,165.18,966.09,1472.96
2017-12-11,1093.4,1286.99,165.14,962.37,1464.12
2017-12-12,1092.4,1286.25,165.03,962.09,1457.53
2017-12-13,1090.1,1279.45,164.5,959.85,1451.85
2017-12-14,1091.9,1291.23,164.87,968.9,1464.57
2017-12-15,1086.7,1278.94,164.41,967.5,1458.89
2017-12-16,1086.7,1278.94,164.41,967.5,1458.89
2017-12-17,1086.7,1278.94,164.41,967.5,1458.89
2017-12-18,1089.3,1279.44,164.91,966.76,1450.46
2017-12-19,1089.1,1283.23,164.72,967.57,1457.49
2017-12-20,1086.8,1287.04,164.43,962.79,1455.01
2017-12-21,1082.9,1285.84,164.28,955.4,1448.05
2017-12-22,1080.6,1282.4,164.66,953.2,1446.22
2017-12-23,1080.6,1282.4,164.66,953.2,1446.22
2017-12-24,1080.6,1282.4,164.66,953.2,1446.22
2017-12-25,1080.6,1282.4,164.66,953.2,1446.22
2017-12-26,1079.2,1280.96,164.3,952.39,1442.94
2017-12-27,1077.1,1277.01,164.58,951.38,1440.41
2017-12-28,1075.2,1279.38,164.15,949.45,1441.41
2017-12-29,1071.4,1279.25,163.65,949.11,1439.53
2017-12-30,1071.4,1279.25,163.65,949.11,1439.53
2017-12-31,1071.4,1279.25,163.65,949.11,1439.53
2018-01-01,1071.4,1279.25,163.65,949.11,1439.53
2018-01-02,1071.4,1286.91,163.65,951.05,1447.3
2018-01-03,1064.3,1283.76,163.82,948.11,1446.86
2018-01-04,1065.4,1279.81,163.9,946.64,1439.83
2018-01-05,1065.5,1286.17,163.92,944.72,1444.23
2018-01-06,1065.5,1286.17,163.92,944.72,1444.23
2018-01-07,1065.5,1286.17,163.92,944.72,1444.23
2018-01-08,1062.1,1278.34,163.86,938.62,1441.59
2018-01-09,1065.2,1274.78,164.31,941.28,1445.42
2018-01-10,1067.1,1273.64,164.08,947.31,1444.59
2018-01-11,1070.7,1279.75,163.86,961.17,1446.36
2018-01-12,1071.2,1288.92,164.16,962.66,1450.08
2018-01-13,1071.2,1288.92,164.16,962.66,1450.08
2018-01-14,1071.2,1288.92,164.16,962.66,1450.08
2018-01-15,1064.7,1298.99,164.1,958.07,1462.68
2018-01-16,1061.3,1301.79,164.87,960.02,1464.01
2018-01-17,1064.0,1304.36,165.37,963.9,1467.31
2018-01-18,1065.8,1297.61,165.65,957.76,1472.51
2018-01-19,1069.4,1309.27,166.07,963.38,1486.2
2018-01-20,1069.4,1309.27,166.07,963.38,1486.2
2018-01-21,1069.4,1309.27,166.07,963.38,1486.2
2018-01-22,1067.3,1308.14,166.74,964.62,1482.16
2018-01-23,1068.9,1310.42,166.86,963.49,1494.86
2018-01-24,1069.7,1315.36,167.19,970.12,1497.63
2018-01-25,1070.6,1327.49,167.44,980.49,1524.11
2018-01-26,1061.7,1314.86,167.42,968.48,1500.08
2018-01-27,1061.7,1314.86,167.42,968.48,1500.08
2018-01-28,1061.7,1314.86,167.42,968.48,1500.08
2018-01-29,1064.8,1322.53,168.15,979.85,1506.59
2018-01-30,1064.8,1318.65,168.33,977.46,1498.65
2018-01-31,1071.5,1329.09,168.99,985.02,1516.12
2018-02-01,1071.0,1329.86,169.26,980.68,1520.71
2018-02-02,1071.1,1339.57,170.09,978.62,1527.55
2018-02-03,1071.1,1339.57,170.09,978.62,1527.55
2018-02-04,1071.1,1339.57,170.09,978.62,1527.55
2018-02-05,1076.7,1338.23,171.15,977.26,1516.53
2018-02-06,1089.8,1348.68,172.79,998.31,1521.91
2018-02-07,1094.3,1354.85,173.7,997.58,1527.15
2018-02-08,1083.3,1327.8,172.87,990.45,1502.97
2018-02-09,1087.8,1332.45,172.17,1000.78,1514.33
2018-02-10,1087.8,1332.45,172.17,1000.78,1514.33
2018-02-11,1087.8,1332.45,172.17,1000.78,1514.33
2018-02-12,1092.7,1338.45,171.91,1004.37,1510.11
2018-02-13,1083.4,1332.26,171.7,996.64,1499.59
2018-02-14,1082.8,1337.2,171.06,1004.13,1503.58
2018-02-15,1082.8,1337.2,171.06,1004.13,1503.58
2018-02-16,1082.8,1337.2,171.06,1004.13,1503.58
2018-02-17,1082.8,1337.2,171.06,1004.13,1503.58
2018-02-18,1082.8,1337.2,171.06,1004.13,1503.58
2018-02-19,1079.9,1341.18,170.57,1016.62,1515.75
2018-02-20,1068.0,1325.01,169.52,1001.74,1495.15
2018-02-21,1070.3,1320.27,169.53,997.39,1497.88
2018-02-22,1075.3,1320.2,169.53,998.0,1495.9
2018-02-23,1082.9,1335.81,170.74,1015.04,1511.73
2018-02-24,1082.9,1335.81,170.74,1015.04,1511.73
2018-02-25,1082.9,1335.81,170.74,1015.04,1511.73
2018-02-26,1078.5,1325.96,170.2,1008.42,1506.77
2018-02-27,1073.7,1321.89,169.98,1003.22,1499.26
2018-02-28,1071.0,1310.42,170.2,997.25,1489.65
2018-03-01,1071.0,1310.42,170.2,997.25,1489.65
2018-03-02,1081.9,1327.38,170.99,1019.27,1489.83
2018-03-03,1081.9,1327.38,170.99,1019.27,1489.83
2018-03-04,1081.9,1327.38,170.99,1019.27,1489.83
2018-03-05,1081.3,1333.95,170.21,1023.28,1492.03
2018-03-06,1080.5,1333.12,170.7,1017.52,1496.55
2018-03-07,1075.4,1335.7,169.71,1018.61,1495.34
2018-03-08,1068.7,1326.31,168.96,1007.3,1485.87
2018-03-09,1068.4,1315.68,168.89,1005.03,1475.83
2018-03-10,1068.4,1315.68,168.89,1005.03,1475.83
2018-03-11,1068.4,1315.68,168.89,1005.03,1475.83
2018-03-12,1069.2,1316.56,168.58,1000.05,1481.48
2018-03-13,1064.3,1312.6,168.24,1000.52,1479.7
2018-03-14,1065.8,1320.9,168.55,1000.99,1488.98
2018-03-15,1065.8,1318.34,168.74,1002.78,1488.55
2018-03-16,1065.8,1311.57,169.04,1002.59,1485.25
2018-03-17,1065.8,1311.57,169.04,1002.59,1485.25
2018-03-18,1065.8,1311.57,169.04,1002.59,1485.25
2018-03-19,1069.6,1313.95,169.05,1009.2,1491.45
2018-03-20,1071.2,1321.49,169.15,1010.14,1502.41
2018-03-21,1071.0,1311.49,169.35,1005.4,1499.67
2018-03-22,1071.4,1322.86,169.21,1011.42,1515.12
2018-03-23,1069.2,1317.41,169.3,1019.6,1508.43
2018-03-24,1069.2,1317.41,169.3,1019.6,1508.43
2018-03-25,1069.2,1317.41,169.3,1019.6,1508.43
2018-03-26,1080.8,1336.46,170.6,1031.49,1529.66
2018-03-27,1081.2,1346.26,171.35,1025.47,1538.93
2018-03-28,1072.2,1330.33,171.52,1017.36,1519.04
2018-03-29,1069.4,1316.48,170.61,1001.17,1505.88
2018-03-30,1066.5,1311.95,169.68,1001.46,1496.78
2018-03-31,1066.5,1311.95,169.68,1001.46,1496.78
2018-04-01,1066.5,1311.95,169.68,1001.46,1496.78
2018-04-02,1064.4,1311.07,169.8,1000.8,1493.62
2018-04-03,1058.1,1301.73,168.83,999.67,1487.11
2018-04-04,1057.8,1298.08,168.6,992.82,1487.64
2018-04-05,1057.6,1299.31,168.26,990.68,1489.89
2018-04-06,1059.5,1297.41,168.56,989.03,1483.78
2018-04-07,1059.5,1297.41,168.56,989.03,1483.78
2018-04-08,1059.5,1297.41,168.56,989.03,1483.78
2018-04-09,1066.0,1308.52,169.02,997.52,1502.05
2018-04-10,1067.5,1315.53,169.41,1000.33,1508.54
2018-04-11,1067.7,1319.57,169.41,996.17,1513.73
2018-04-12,1066.4,1319.08,169.91,998.27,1512.42
2018-04-13,1068.7,1317.49,170.37,996.5,1521.03
2018-04-14,1068.7,1317.49,170.37,996.5,1521.03
2018-04-15,1068.7,1317.49,170.37,996.5,1521.03
2018-04-16,1070.0,1319.15,170.27,994.75,1523.52
2018-04-17,1073.1,1328.61,170.85,1001.63,1538.72
2018-04-18,1068.4,1321.77,170.33,998.22,1526.96
2018-04-19,1066.5,1320.7,169.59,994.73,1515.28
2018-04-20,1063.5,1313.05,169.86,990.32,1497.78
2018-04-21,1063.5,1313.05,169.86,990.32,1497.78
2018-04-22,1063.5,1313.05,169.86,990.32,1497.78
2018-04-23,1067.3,1310.8,170.03,990.12,1494.91
2018-04-24,1068.9,1304.97,169.89,983.35,1489.83
2018-04-25,1076.9,1317.64,170.56,989.52,1505.56
2018-04-26,1078.7,1312.72,171.07,985.79,1503.22
2018-04-27,1079.7,1306.92,170.69,987.43,1502.51
2018-04-28,1079.7,1306.92,170.69,987.43,1502.51
2018-04-29,1079.7,1306.92,170.69,987.43,1502.51
2018-04-30,1076.2,1304.46,169.94,985.94,1482.2
2018-05-01,1076.2,1304.46,169.94,985.94,1482.2
2018-05-02,1067.5,1279.88,169.07,971.38,1452.71
2018-05-03,1074.9,1284.72,169.04,978.83,1459.55
2018-05-04,1076.5,1290.35,169.07,986.3,1460.86
2018-05-05,1076.5,1290.35,169.07,986.3,1460.86
